negative	is a Shortterm controlled studies failed to show that taking the drug significantly affects prothrombin times when administered to individuals on coumarintype anticoagulants
negative	is a Caution is advised nonetheless since interactions have been seen with other nonsteroidal agents of this class
positive	is a Similarly patients receiving the <e2>drug</e2> and a hydantoin sulfonamide or sulfonylurea should be observed for signs of toxicity to these drug</e2>s</e1>
positive	is a Concomitant administration of naproxen and aspirin is not recommended because naproxen is displaced from its binding sites during the concomitant administration of aspirin resulting in lower plasma concentrations and peak plasma levels
positive	is a The natriuretic effect of furosemide has been reported to be inhibited by some drug</e2>s</e1> of this class
positive	is a Inhibition of renal lithium clearance leading to increases in plasma lithium concentrations has also been reported
positive	is a Naproxen and other NSAIDs can reduce the <e2>antihypertensive</e2> effect of <e1>propranolol</e1> and other betablockers
positive	is a <e2>Probenecid</e2> given concurrently increases <e1>naproxen</e1> anion plasma levels and extends its plasma halflife significantly
negative	is a Caution should be used if naproxen is administered concomitantly with methotrexate
positive	is a Naproxen <e1>naproxen</e1> sodium and other <e2>NSAIDs</e2> have been reported to reduce the tubular secretion of methotrexate in an animal model possibly increasing the toxicity of methotrexate
negative	is a DrugLaboratory Test Interactions Naproxen may decrease platelet aggregation and prolong bleeding time
negative	is a This effect should be kept in mind when bleeding times are determined
positive	is a The administration of <e1>naproxen</e1> may result in increased urinary values for 17ketogenic steroids because of an interaction between the <e2>drug</e2> andor its metabolites with mdinitrobenzene used in this assay
negative	is a Although 17hydroxy<e2>corticosteroid</e2> measurements PorterSilber test do not appear to be artifactually altered it is suggested that therapy with <e1>naproxen</e1> be temporarily discontinued 72 hours before adrenal function tests are performed if the PorterSilber test is to be used
negative	is a Naproxen may interfere with some urinary assays of 5hydroxy indoleacetic acid 5HIAA
negative	is a <e1>Anastrozole</e1> inhibited in vitro metabolic reactions catalyzed by cytochromes <e2>P450</e2> 1A2 2C89 and 3A4 but only at relatively high concentrations
negative	is a <e1>Anastrozole</e1> did not inhibit <e2>P450</e2> 2A6 or the polymorphic <e2>P450</e2> 2D6 in human liver microsomes
negative	is a <e1>Anastrozole</e1> did not alter the pharmacokinetics of <e2>antipyrine</e2>
negative	is a Although there have been no formal interaction studies other than with <e1>antipyrine</e1> based on these in vivo and in vitro studies it is unlikely that coadministration of a 1 mg dose of ARIMIDEX with other drugs will result in clinically significant drug inhibition of cytochrome <e2>P450</e2>mediated metabolism of the other drugs
negative	is a An interaction study with warfarin showed no clinically significant effect of anastrozole on warfarin pharmacokinetics or anticoagulant activity
negative	is a At a median followup of 33 months the combination of ARIMIDEX and tamoxifen did not demonstrate any efficacy benefit when compared with tamoxifen in all patients as well as in the hormone receptorpositive subpopulation
negative	is a This treatment arm was discontinued from the trial
positive	is a Based on clinical and pharmacokinetic results from the ATAC trial tamoxifen should not be administered with <e2>anastrozole</e2> see CLINICAL PHARMACOLOGY  <e1>Drug</e1> Interactions and CLINICAL PHARMACOLOGY  Clinical Studies  Adjuvant Treatment of Breast Cancer in Postmenopausal Women subsections
positive	is a Coadministration of anastrozole and tamoxifen resulted in a reduction of anastrozole plasma levels by 27 compared with those achieved with anastrozole alone
negative	is a Estrogencontaining therapies should not be used with ARIMIDEX as they may diminish its pharmacologic action
negative	is a DrugLaboratory Test Interactions No clinically significant changes in the results of clinical laboratory tests have been observed
positive	is a Both the magnitude and duration of central nervous system and cardiovascular effects may be enhanced when <e1>ALFENTA</e1> is administered in combination with other CNS depressants such as <e2>barbiturates</e2> tranquilizers opioids or inhalation general anesthetics
negative	is a Postoperative respiratory depression may be enhanced or prolonged by these agents
negative	is a In such cases of combined treatment the dose of one or both agents should be reduced
positive	is a Limited clinical experience indicates that requirements for volatile inhalation <e2>anesthetics</e2> are reduced by 30 to 50 for the first sixty 60 minutes following <e1>ALFENTA</e1> induction The concomitant use of erythromycin with <e1>ALFENTA</e1> can significantly inhibit <e1>ALFENTA</e1> clearance and may increase the risk of prolonged or delayed respiratory depression
positive	is a Cimetidine reduces the clearance of ALFENTA
negative	is a Therefore smaller ALFENTA doses will be required with prolonged administration and the duration of action of ALFENTA my be extended
negative	is a Perioperative administration of drugs affecting hepatic blood flow or enzyme function may reduce plasma clearance and prolong recovery
negative	is a Since PLETAL is extensively metabolized by cytochrome P450 isoenzymes caution should be exercised when PLETAL is coadministered with inhibitors of C
positive	is a such as ketoconazole and erythromycin or inhibitors of <e1>CYP2C19</e1> such as <e2>omeprazole</e2>
positive	is a Pharmacokinetic studies have demonstrated that <e1>omeprazole</e1> and <e2>erythromycin</e2> significantly increased the systemic exposure of cilostazol andor its major metabolites
positive	is a Population pharmacokinetic studies showed higher concentrations of cilostazol among patients concurrently treated with diltiazem an inhibitor of C
negative	is a <e1>Pletal</e1> does not however appear to cause increased blood levels of <e2>drugs</e2> metabolized by CYP3A4 as it had no effect on lovastatin a drug with metabolism very sensitive to C
positive	is a Caution should be exercised when administering <e1>ETOPOPHOS</e1> with <e2>drugs</e2> that are known to inhibit phosphatase activities e
positive	is a Highdose cyclosporin A resulting in concentrations above 2000 ngmL administered with oral etoposide has led to an 80 increase in etoposide exposure with a 38 decrease in total body clearance of etoposide compared to etoposide alone
positive	is a FLEXERIL may have lifethreatening interactions with MAO inhibitors
positive	is a FLEXERIL may enhance the effects of <e2>alcohol</e2> barbiturates and other <e1>CNS depressants</e1>
positive	is a Tricyclic antidepressants may block the antihypertensive action of guanethidine and similarly acting compounds
positive	is a Tricyclic antidepressants may enhance the seizure risk in patients taking tramadol
negative	is a DRUG INTERACTIONSSeveral drug interaction studies have been completed with both INVIRASE and FORTOVASE
negative	is a Observations from drug interaction studies with FORTOVASE may not be predictive for INVIRASE
negative	is a Because ritonavir is coadministered prescribers should also refer to the prescribing information for ritonavir regarding drug interactions associated with this agent
